configuracao,metrica,n_instancias,media_centralizada,media_adaptativa,media_diferenca,ic95_inferior,ic95_superior,n_positivo,n_negativo,n_zero,n_pares_censurados
C4_C1_comunicacao,concluiu,16,1.0,1.0,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,confianca_media_final,16,0.25,0.7999999999999999,0.5499999999999999,0.5499999999999999,0.5499999999999999,16,0,0,0
C4_C1_comunicacao,divida_latente_sobre_plano,16,0.1032721848447554,0.02474498056394882,-0.07852720428080656,-0.08656801600584291,-0.07048639255577022,0,16,0,0
C4_C1_comunicacao,dividas_pendentes,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,extensoes_horizonte,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,hiato_colega_capaz_sem_confianca,16,130.5625,0.0,-130.5625,-144.2341052398465,-116.89089476015349,0,16,0,0
C4_C1_comunicacao,hiato_encontrado,16,140.78125,59.588541666666664,-81.19270833333333,-93.02335915286432,-69.36205751380234,0,16,0,0
C4_C1_comunicacao,hiato_sem_colega_capaz,16,10.21875,7.979166666666666,-2.239583333333333,-4.072743748817709,-0.4064229178489569,3,13,0,0
C4_C1_comunicacao,hiato_sem_colega_livre,16,13.192708333333332,2.546875,-10.645833333333334,-14.53614439687651,-6.755522269790157,0,15,1,0
C4_C1_comunicacao,makespan,16,231.73958333333334,151.828125,-79.91145833333334,-86.21346127658718,-73.6094553900795,0,16,0,0
C4_C1_comunicacao,makespan_cpm,16,77.1875,77.1875,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,n_adiamentos,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,n_com_erro,16,18.75,5.104166666666667,-13.645833333333334,-14.337851945955764,-12.953814720710904,0,16,0,0
C4_C1_comunicacao,n_limpas,16,41.25,54.895833333333336,13.645833333333334,12.953814720710904,14.337851945955764,16,0,0,0
C4_C1_comunicacao,n_reportadas,16,2.96875,13.401041666666668,10.432291666666668,9.597250554058366,11.26733277927497,16,0,0,0
C4_C1_comunicacao,n_tarefas,16,60.0,60.0,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,ocupacao_retrabalho,16,107.4375,79.78125,-27.65625,-32.51385876276333,-22.798641237236673,0,16,0,0
C4_C1_comunicacao,p1_fuga,16,0.0,0.0,0.0,0.0,0.0,0,0,16,0
C4_C1_comunicacao,p1_omissao,16,38.21875,24.557291666666668,-13.661458333333334,-15.420746415965683,-11.902170250700985,0,16,0,0
C4_C1_comunicacao,p2_ajuda,16,0.0,41.71875,41.71875,38.224053326150994,45.213446673849006,16,0,0,0
