configuracao,metrica,numero,ANTES,DEPOIS,delta,CONTROLE_mesmo_ambiente,delta_vs_controle
C4_C1_Crowder,taxa_omissao,media_adaptativa,0.0637152777777777,0.0833333333333333,0.019618055555555597,0.06371527777777775,0.019618055555555555
C4_C1_Crowder,taxa_omissao,variacao_percentual,-70.64,-73.33333333333334,-2.6933333333333422,-70.64,-2.6933333333333422
C4_C1_Crowder,taxa_omissao,d_instancia,-7.815444732066755,-9.297680735635744,-1.482236003568989,-7.815444732066755,-1.482236003568989
C4_C1_Crowder,taxa_omissao,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_Crowder,taxa_omissao,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_Crowder,divida_latente_sobre_plano,media_centralizada,0.0741273581498496,0.10327218484475534,0.029144826694905743,0.07412735814984966,0.029144826694905673
C4_C1_Crowder,divida_latente_sobre_plano,media_adaptativa,0.0201444584035167,0.02497353950074078,0.004829081097224082,0.020144458403516783,0.004829081097223999
C4_C1_Crowder,divida_latente_sobre_plano,variacao_percentual,-72.8245294230041,-75.81774846897795,-2.9932190459738592,-72.8245294230041,-2.9932190459738592
C4_C1_Crowder,divida_latente_sobre_plano,d_instancia,-6.725609296516638,-4.826832757315739,1.8987765392008997,-6.725609296516638,1.8987765392008997
C4_C1_Crowder,divida_latente_sobre_plano,favoraveis_instancia,1.0,1.0,0.0,1.0,0.0
C4_C1_Crowder,divida_latente_sobre_plano,p_instancia,3.0517578125e-05,3.0517578125e-05,0.0,3.0517578125e-05,0.0
C4_C1_Crowder,atraso_relativo,media_centralizada,3.134532505799728,3.0608024318896927,-0.07373007391003528,3.1345325057997275,-0.07373007391003483
C4_C1_Crowder,atraso_relativo,media_adaptativa,1.9991332944309277,1.858276667547735,-0.14085662688319278,1.9991332944309277,-0.14085662688319278
