configuracao,arquivo,metrica,centralizada,adaptativa,diferenca,n_pares,n_pares_censurados
C4,j607_1.sm,retrabalho_sobre_plano,0.16795885127199806,0.14427406825693648,-0.02368478301506155,12,0
C4,j6010_1.sm,divida_latente_sobre_plano,0.0680317785578058,0.018650931638431702,-0.04938084691937412,12,0
C4,j6013_1.sm,divida_latente_sobre_plano,0.07489621438884801,0.028523042094865666,-0.046373172293982357,12,0
C4,j6016_1.sm,divida_latente_sobre_plano,0.0946126817325081,0.02255536560817074,-0.07205731612433737,12,0
C4,j6019_1.sm,divida_latente_sobre_plano,0.0672342507305097,0.017467171582335652,-0.04976707914817405,12,0
C4,j6021_1.sm,divida_latente_sobre_plano,0.06564892533844742,0.02274980407807656,-0.04289912126037087,12,0
C4,j6024_1.sm,divida_latente_sobre_plano,0.0680911636446666,0.02163415041539142,-0.046457013229275174,12,0
C4,j6027_1.sm,divida_latente_sobre_plano,0.07262654272897362,0.01937517282200274,-0.05325136990697087,12,0
C4,j602_1.sm,divida_latente_sobre_plano,0.07479819650735318,0.014887797044694152,-0.05991039946265902,12,0
C4,j6032_1.sm,divida_latente_sobre_plano,0.08291092458552689,0.016930547683375957,-0.06598037690215093,12,0
C4,j6035_1.sm,divida_latente_sobre_plano,0.08276902123476455,0.019718885285094186,-0.06305013594967039,12,0
C4,j6038_1.sm,divida_latente_sobre_plano,0.0691552590755421,0.01456364271520544,-0.05459161636033666,12,0
C4,j6040_1.sm,divida_latente_sobre_plano,0.0837995983975509,0.01935903069123606,-0.06444056770631483,12,0
C4,j6043_1.sm,divida_latente_sobre_plano,0.0583105886003815,0.017215020059356757,-0.04109556854102474,12,0
C4,j6046_1.sm,divida_latente_sobre_plano,0.08625200682656058,0.024021035303667625,-0.06223097152289294,12,0
C4,j604_1.sm,divida_latente_sobre_plano,0.07780142551759346,0.019106251937827844,-0.05869517357976559,12,0
C4,j607_1.sm,divida_latente_sobre_plano,0.067386611780108,0.01883425876932274,-0.048552353010785254,12,0
C4,j6010_1.sm,retrabalho_sobre_esforco_realizado,0.07485485598981577,0.08243223211533278,0.007577376125517004,12,0
C4,j6013_1.sm,retrabalho_sobre_esforco_realizado,0.10846059742026298,0.12746901548653747,0.01900841806627447,12,0
C4,j6016_1.sm,retrabalho_sobre_esforco_realizado,0.09771561666323787,0.09400297118481549,-0.003712645478422396,12,0
C4,j6019_1.sm,retrabalho_sobre_esforco_realizado,0.07656005288082772,0.08941600269376222,0.012855949812934503,12,0
C4,j6021_1.sm,retrabalho_sobre_esforco_realizado,0.09763985199460185,0.10138753296383961,0.003747680969237787,12,0
C4,j6024_1.sm,retrabalho_sobre_esforco_realizado,0.0697345767898291,0.0861779051446781,0.016443328354849,12,0
C4,j6027_1.sm,retrabalho_sobre_esforco_realizado,0.07672954699838815,0.08183182175863694,0.005102274760248785,12,0
