replica,I_max,excluido,incompletas,z_taxa_omissao,f_taxa_omissao,V_obs_taxa_omissao,V_sim_taxa_omissao,I_taxa_omissao,z_atraso_relativo,f_atraso_relativo,V_obs_atraso_relativo,V_sim_atraso_relativo,I_atraso_relativo,z_retrabalho_sobre_plano,f_retrabalho_sobre_plano,V_obs_retrabalho_sobre_plano,V_sim_retrabalho_sobre_plano,I_retrabalho_sobre_plano,z_E_total,f_E_total,V_obs_E_total,V_sim_E_total,I_E_total
330,1.2945340373323686,False,0,0.08833333333333333,0.09791666666666668,3.888888888888889e-05,1.591435185185186e-05,1.2945340373323686,1.6032736572890023,1.612617220801364,0.0001616784328584137,0.0007616102768868644,0.3074990508440718,0.20513828041986687,0.21794578134837667,5.1992154468757155e-05,0.00018462068185767916,0.8326169451416362,0.8553045261161604,0.8497377855863995,1.3905330072407901e-05,2.4792917745870543e-05,0.8948604792076353
331,1.4137488955091058,False,0,0.10166666666666666,0.08541666666666667,5.8333333333333326e-05,7.378472222222222e-05,1.4137488955091058,1.6252770673486787,1.6031116794543905,0.00024738118350906533,0.00026719947032150665,0.9771215883837074,0.21510761787662075,0.2115461115025863,3.355692724586722e-05,0.0002262693949414844,0.22094905730420272,0.8489039281494423,0.8518450055016165,1.4452375894901526e-05,7.988449002710414e-05,0.3028068705666208
332,1.9527782017250561,False,0,0.08916666666666669,0.07916666666666666,4.945987654320987e-05,5.2083333333333296e-05,0.9923721235559506,1.5861125319693097,1.599701619778346,0.00016227524175383386,0.00044721360380271547,0.5504367526258654,0.203900926108103,0.18537327295503872,2.166123141774358e-05,6.835793494205557e-05,1.9527782017250561,0.8572800983386053,0.8665930698598027,9.834207149598474e-06,3.3248532159689454e-05,1.4188504438316896
333,0.9171267607736149,False,0,0.09583333333333334,0.11250000000000002,2.3533950617283932e-05,0.0003067129629629631,0.9171267607736149,1.6525575447570329,1.6345694799658994,0.00030568926319760796,0.0001074056146792457,0.8850331502768723,0.20616688076740025,0.21587566020381332,3.807904058684031e-05,7.894117108726277e-05,0.8974994585373154,0.8555392554665346,0.8512836695582543,1.4672433187903027e-05,1.9885016046759946e-05,0.7239165788244056
334,1.055992157545687,False,0,0.0925,0.08125000000000002,5.779320987654321e-05,0.0001663773148148148,0.7513862930135387,1.614987212276215,1.633226768968457,0.0002434209581712106,5.4916078518586294e-05,1.055992157545687,0.21021953656542172,0.20929434975238098,5.9012476667936205e-05,0.0003185834755149194,0.04761192809070181,0.8543411465526327,0.8520202193290869,1.6218123011752836e-05,6.838969618854433e-05,0.2523226703126217
335,0.5492503779276185,False,0,0.0975,0.0875,7.106481481481482e-05,0.00026041666666666666,0.5492503779276185,1.620554134697357,1.6184995737425405,0.0002058462884187904,7.951233917835425e-05,0.12162518857659653,0.21088675744586166,0.215234126704521,5.770127251390475e-05,2.0116591299663172e-05,0.4928183583145887,0.8505737830504365,0.8520584228246708,1.4247429793851882e-05,7.250913702575237e-06,0.32019798346065903
336,1.2682402451126822,False,0,0.09,0.09375,8.45679012345679e-05,0.00023582175925925927,0.20950385642240896,1.6170332480818412,1.5923699914748506,0.00014443361539730575,0.00023374570926261556,1.2682402451126822,0.21112926333851387,0.19951782173174565,6.142330835224303e-05,7.179200253421411e-05,1.0060256902271831,0.8530942772502124,0.8558695836825541,1.5139228758316633e-05,3.3441668766432566e-05,0.39817883831336737
337,1.340056423474093,False,0,0.0875,0.09166666666666667,7.291666666666667e-05,0.00017361111111111114,0.26537244621713846,1.6160869565217388,1.6336530264279625,0.0004186533930489466,5.191447015071301e-05,0.8097733402190838,0.20015338496234486,0.21247964014565024,1.8301052525790222e-05,6.630786507539748e-05,1.340056423474093,0.8572719306580918,0.8544025807887828,6.681748827095534e-06,8.511495566205456e-06,0.7361363178847238
338,0.6678164409772653,False,0,0.09833333333333334,0.10625000000000001,4.2901234567901223e-05,0.0003978587962962963,0.3770867363848899,1.609923273657289,1.6181585677749362,0.00012956324216018572,0.00021704002653237837,0.4423466954897893,0.20578806210285014,0.19879069718411443,3.290834123680183e-05,0.00014048617407031892,0.5313942433129918,0.8547943979860193,0.850611350087318,1.0133849235117447e-05,2.9100952437875803e-05,0.6678164409772653
339,1.0614456681938316,False,0,0.09416666666666668,0.09166666666666667,8.49537037037037e-05,0.00015046296296296295,0.16293763397807068,1.5967433930093777,1.6134057971014493,5.122951676850917e-05,0.001471328795550738,0.4270224376097304,0.20651003932290063,0.20821325721373113,3.1678643371275415e-05,0.00010806150733435597,0.14408195966038337,0.8542478783670848,0.8498343792884113,9.42981502879552e-06,7.859211572233212e-06,1.0614456681938316
340,3.823652815922785,True,0,0.09583333333333334,0.09375,0.00010223765432098764,0.0001432291666666667,0.13297266215338127,1.6444160272804773,1.625085251491901,0.00013622359874673726,0.00029350518207455937,0.9325069192587097,0.20740914772774852,0.22145438970938883,2.360009899090492e-05,2.8581062497626607e-05,1.9443406459158143,0.8558663929129129,0.8437704022874464,7.895364543031358e-06,2.1121442281719045e-06,3.823652815922785
341,0.9543482955111201,False,0,0.1,0.11458333333333333,7.870370370370369e-05,0.00015480324074074075,0.9543482955111201,1.620605285592498,1.6105711849957374,0.00014206289391062717,0.00018187348329746873,0.5575047735108395,0.21521906923221001,0.2172534091099444,2.8770733235195353e-05,4.7320600414025946e-05,0.23321469619610097,0.8476697513045732,0.8465175506716198,9.959497187726693e-06,3.569692327279255e-05,0.17052072871717425
342,0.6534559754176683,False,0,0.075,0.08125,4.320987654320989e-05,0.0001432291666666667,0.4577323263283466,1.6278942881500427,1.6204177323103155,0.00011319702300530536,1.771227536692151e-05,0.6534559754176683,0.20227087543641287,0.1969323674414981,6.0345922894474715e-05,0.0002360789379147565,0.31007202472743794,0.8595763893924211,0.8578628250477393,1.8178799133032098e-05,3.0961865121444985e-05,0.24444429482283897
343,0.819341825088554,False,0,0.09583333333333334,0.09583333333333333,6.983024691358024e-05,0.00015625,9.229728655572168e-16,1.6404006820119352,1.630157715260017,0.0002611611581056225,0.0012726993604563405,0.2615368137914301,0.2106712929804036,0.19797413186182583,8.25780072629885e-05,0.00015757222510826135,0.819341825088554,0.8546463012067125,0.8543128948819847,2.617931080491143e-05,4.815732123564714e-05,0.0386698416617365
344,1.5259280514003062,False,0,0.10666666666666666,0.10833333333333334,7.067901234567901e-05,0.00015046296296296295,0.11207613801248509,1.6053111679454388,1.616005967604433,0.00027006029300122953,0.00032093755685552624,0.4399260741502345,0.2063338886633166,0.22045592474584863,4.848518898701489e-05,3.71646439110066e-05,1.5259280514003062,0.852549206397847,0.8467647881667844,2.0484541540657758e-05,1.4498691863911576e-05,0.9779794122422055
345,3.3244959336186595,True,0,0.09833333333333334,0.10208333333333333,2.129629629629629e-05,9.693287037037033e-05,0.3448807493577054,1.6251150895140665,1.5611253196930945,7.904335503099724e-05,0.00029144066784453734,3.3244959336186595,0.20573267660487232,0.18450574661036911,1.9419165747216036e-05,2.2260912632805543e-05,3.287932735231304,0.856289546273701,0.8633306919259799,6.7590803087358e-06,7.5579379659497785e-06,1.860874302188243
346,2.3379033213584215,False,0,0.11333333333333333,0.08333333333333334,6.049382716049382e-05,0.00010416666666666669,2.3379033213584215,1.628167092924126,1.6039002557544757,0.00033832772863522255,0.0004253579157548598,0.8781240314779787,0.21116753080799824,0.19972488438617284,4.5120420996651286e-05,0.000189010257725594,0.7478204140509992,0.8518757495690117,0.8547314869309182,8.738198769302858e-06,8.793096523850405e-05,0.2904519403299537
347,1.6635855376755773,False,0,0.095,0.10416666666666666,0.00011296296296296293,6.365740740740743e-05,0.6897489428726732,1.636462063086104,1.5934995737425406,0.0004714041769435617,0.00019553864455699936,1.6635855376755773,0.20188781900004696,0.21578436370142645,0.00010389111834104473,0.00027596771931837343,0.7130101483706316,0.8568567264588918,0.8473794206210324,2.120560607201262e-05,9.993522154609261e-05,0.8610723179016571
348,1.5328449569054108,False,0,0.10166666666666666,0.09583333333333334,0.00011234567901234565,0.00028356481481481483,0.29316916320403,1.6304518329070756,1.599147485080989,0.0004819962528751276,0.0003296839202216576,1.098783658003235,0.19591700963513317,0.21401302766589314,6.505155611181625e-05,7.431853433247585e-05,1.5328449569054108,0.8564887139473573,0.8482086086423737,1.2818664913003496e-05,4.332838475505729e-05,1.105025728363842
349,3.211616778423282,True,0,0.095,0.09166666666666667,5.895061728395062e-05,0.0003009259259259259,0.17571222379722648,1.5967433930093775,1.6652387041773231,0.0001451729946336865,0.00030968334243021905,3.211616778423282,0.21126991866632397,0.1792200173266196,9.447412132893502e-05,0.0005475362961345898,1.264898447080339,0.8521894971926536,0.8740643925853763,2.9707932402797497e-05,0.00012066160953906205,1.783881684344756
350,0.6451654344593863,False,0,0.09166666666666665,0.08541666666666667,6.635802469135803e-05,2.748842592592592e-05,0.6451654344593863,1.5963853367433931,1.5968883205456095,6.984520599859766e-05,0.0002655860149760652,0.02746327072096488,0.20597606256114634,0.21404290683204308,5.6915350261410994e-05,0.00017015504024461348,0.5353322651168253,0.8545576346451582,0.852451577223111,9.6317043391905e-06,4.460233400754513e-05,0.28597906124199124
351,0.4782794309081325,False,0,0.09166666666666667,0.09166666666666667,5.709876543209877e-05,0.00010416666666666669,0.0,1.6197442455242967,1.619842284739983,0.0001291415472746052,9.93139604829418e-05,0.006486329577099511,0.19975627679420685,0.20578242589080165,0.00012011958156284091,0.00028178587358806197,0.3005923488949627,0.8591956536094789,0.8534051270205709,2.670010877673008e-05,0.00011987921461204703,0.4782794309081325
352,1.7737551288462579,False,0,0.0875,0.10208333333333333,2.662037037037038e-05,5.0636574074074046e-05,1.6591591209899208,1.6084739982949703,1.663299232736573,0.00014048935503051238,0.0008148851915081843,1.7737551288462579,0.20004696179941295,0.21254631804229618,8.49951267623088e-05,0.0004900664770358542,0.5212312677752399,0.8566832136608564,0.8458038030192658,1.7910616809454122e-05,0.0001640639602000037,0.8064919004634277
353,2.295760596692353,False,0,0.095,0.06666666666666667,7.129629629629629e-05,8.101851851851856e-05,2.295760596692353,1.6276726342711,1.593371696504689,0.0001284079822917224,0.0002998354505695191,1.6575270998791298,0.1938557032825518,0.17759723067095423,5.807251933747717e-05,2.967966749093148e-05,1.7356045088531422,0.8582018597499628,0.8651286724922786,2.5523624879537118e-05,2.7111952899552133e-05,0.9547589758111826
354,2.1589002250485025,False,0,0.09,0.07708333333333334,9.382716049382718e-05,5.06365740740741e-05,1.07465987377634,1.6009633418584825,1.643393009377664,0.0001241399729847171,0.00026211502676858203,2.1589002250485025,0.19846674925088179,0.1923771264645636,9.69678794138427e-05,0.00012486448891867763,0.4088631156309181,0.8577533497027066,0.8647634013178267,1.901486607490115e-05,4.525445067644692e-05,0.8744185742032055
355,2.738405999948847,False,0,0.1025,0.09375,7.878086419753087e-05,0.00032841435185185187,0.43361741842833174,1.6066155157715258,1.6346760443307757,9.563174327228292e-05,9.369881488555248e-06,2.738405999948847,0.2042048090282161,0.21194988782447585,6.143225248905147e-05,0.0006940216985584369,0.28178757656923803,0.8511087937086638,0.857795484512236,1.4342279256945058e-05,0.00015810819869156557,0.5091890321617376
356,1.1431417244036888,False,0,0.09999999999999999,0.09791666666666667,4.4753086419753084e-05,0.00013165509259259253,0.15685537456284623,1.6090707587382778,1.5988277919863596,0.00031454710881803394,0.00020759353014096924,0.4482620933071692,0.19308825441781194,0.20913009434555987,8.968832789246477e-05,0.0002561884814388932,0.8625682264626243,0.8590063553781366,0.8509394694977923,2.2345717373451763e-05,2.7452256492923916e-05,1.1431417244036888
357,0.627068761747945,False,0,0.10999999999999999,0.09791666666666667,0.0001123456790123457,0.00025896990740740736,0.627068761747945,1.618252344416027,1.6123827791986358,0.0001247836431482538,0.0001942037888582917,0.3286390347187457,0.2091767505464916,0.20897634040280724,5.275652934239489e-05,0.00024024543717387744,0.011708046316475642,0.855288670483991,0.8537895925148059,8.481820433636832e-06,5.8185408107761526e-05,0.18359803176598033
358,1.2984191584562466,False,0,0.10416666666666667,0.10416666666666667,4.3595679012345664e-05,2.8935185185185173e-05,0.0,1.638073316283035,1.6189684569479965,0.00026013134883171073,0.00014608614737146055,0.9479043841577368,0.2264068247523427,0.2195264542378596,7.42713580648171e-05,0.00043437087470006683,0.30507429585543433,0.8428443460145196,0.8545692798563488,1.9230750767209032e-05,6.231305407401311e-05,1.2984191584562466
359,0.36510135051980375,False,0,0.09250000000000001,0.08958333333333333,0.00013032407407407407,0.00017795138888888892,0.1661182391623262,1.6270332480818415,1.616219096334186,0.00029658950425494345,0.0005807305161337042,0.36510135051980375,0.19750132857351954,0.1981481274005611,9.382915161888237e-05,0.000348050406854952,0.030769275328442768,0.8588058903852621,0.8591725212962391,1.7377141518776844e-05,7.805433296313032e-05,0.03753040585465762
360,2.1559319886788133,False,0,0.11083333333333334,0.11249999999999999,3.5570987654320985e-05,0.00028356481481481483,0.09329556203566747,1.645464620630861,1.5879582267689685,0.00022728822167099823,0.0004841908933285546,2.1559319886788133,0.2096073998761261,0.214524088499923,6.461403604301105e-05,0.0003514438421206439,0.24104372499646723,0.853527115564568,0.8517852407886677,1.7467133463367413e-05,0.00013454814847591162,0.14127759900817688
361,2.2324547364894642,False,0,0.09666666666666665,0.08541666666666667,7.129629629629631e-05,6.221064814814815e-05,0.9736449020657338,1.648175618073316,1.5702898550724635,0.0008386009985495866,0.0003785678621498639,2.2324547364894642,0.20591669931063894,0.19847827041424468,5.6239262374739246e-05,0.00020553505905099656,0.4597457198489235,0.8516468350028148,0.85800968202006,1.4967699193098023e-05,3.172670107204758e-05,0.9311487844839408
362,1.3679513700137174,False,0,0.09500000000000001,0.09791666666666668,5.123456790123457e-05,7.378472222222222e-05,0.2608544704916853,1.6268883205456095,1.652450980392157,0.00011054223485853368,0.00024259049098221365,1.3603073908260752,0.19519219185472123,0.21726504282096115,4.894430639562999e-05,0.00021141646197646766,1.3679513700137174,0.8603932346691392,0.8479033714555047,2.0128652202949458e-05,7.107058254607158e-05,1.3078624923545261
363,1.639394987977898,False,0,0.10166666666666666,0.09791666666666668,6.296296296296296e-05,3.906249999999999e-05,0.37125899153758213,1.6297101449275364,1.5868073316283033,0.00026235870051757334,0.000422505297632846,1.639394987977898,0.2010540621285289,0.1936612423040329,7.119449405456611e-05,0.00010200018417997875,0.5617497013378103,0.8594812522210458,0.8615479200853777,1.1499086990845479e-05,1.273086395284942e-05,0.41985025280969085
364,0.8289865371929793,False,0,0.09083333333333334,0.08333333333333334,7.47685185185185e-05,0.00011574074074074076,0.5433794616731153,1.62150042625746,1.6281329923273655,0.0002441083321402002,0.000941542041776868,0.19262083606658012,0.2030146179415823,0.18410118312920504,6.775287392798721e-05,0.00045277723884791613,0.8289865371929793,0.8568502720704126,0.8649620376330219,1.2902074969491508e-05,8.413586055856346e-05,0.8234639979760328
365,2.041691078676022,False,0,0.10500000000000001,0.07291666666666667,0.00012685185185185182,0.00012008101851851855,2.041691078676022,1.609701619778346,1.617710997442455,0.00039802486578562936,0.0004363444322587364,0.2772806827552983,0.20965724500611368,0.19062029652023016,9.036142482430156e-05,0.00021495866609417747,1.0894809558831142,0.8525521048193212,0.8615277196154192,1.1572941895203434e-05,6.406602232109151e-05,1.0320278549613038
366,0.8680067249605297,False,0,0.11083333333333334,0.10208333333333333,8.341049382716048e-05,0.0004788773148148148,0.3690019993938015,1.6320971867007674,1.6194160272804772,0.0003587782428373039,0.00029663639984330573,0.49533714014731084,0.19986861671961495,0.20671332625173627,6.233878612819936e-05,6.455872479543442e-05,0.6076149781490264,0.8586951620356789,0.8533730652419529,1.872085259036318e-05,1.887321845983187e-05,0.8680067249605297
367,0.9463334487519107,False,0,0.10333333333333332,0.09583333333333333,8.055555555555554e-05,0.0003067129629629629,0.3811142314083119,1.612105711849957,1.6167945439045184,0.00018604997463935705,7.841611013359008e-05,0.28832326309483847,0.2133600565932662,0.1968184066713163,3.889032026812207e-05,0.0005587815374930413,0.6766240369456106,0.8526253320545581,0.8647886535373043,1.1964630316884962e-05,0.00015323763167047417,0.9463334487519107
